Category	Term	loglift	logprob	Relevance	year
topico27	adhd_symptom	4.6233	-6.1949	-1.86762	2010
topico27	detain	4.6194	-6.2243	-1.88682	2010
topico27	alternate	4.6152	-5.718	-1.58472	2010
topico27	heterogeneity	4.592	-4.7995	-1.0429	2010
topico27	homeless	4.5959	-5.3781	-1.3885	2010
topico27	suppression	4.5721	-5.5264	-1.487	2010
topico27	diagnose	4.389	-4.9147	-1.19322	2010
topico27	accountability	4.319	-5.1985	-1.3915	2010
topico27	depress	4.5517	-5.6956	-1.59668	2010
topico27	variance	3.9395	-4.7377	-1.26682	2010
topico27	swiss	4.4536	-5.5675	-1.55906	2010
topico27	propensity	4.1329	-5.2393	-1.49042	2010
topico27	affective	3.3682	-5.208	-1.77752	2010
topico27	gender_difference	1.5592	-4.7225	-2.20982	2010
topico27	group	1.9029	-4.946	-2.20644	2010
topico27	sentence	3.506	-5.4049	-1.84054	2010
topico27	control	1.866	-5.1652	-2.35272	2010
topico27	find	1.5494	-5.2092	-2.50576	2010
topico27	type	1.6619	-5.3504	-2.54548	2010
topico28	work	4.3722	-3.2914	-0.22596	2010
topico28	neoliberal	4.3633	-4.6825	-1.06418	2010
topico28	neoliberalism	4.3509	-5.2865	-1.43154	2010
topico28	sex_worker	4.3274	-4.875	-1.19404	2010
topico28	temporality	4.3228	-5.6366	-1.65284	2010
topico28	reproduction	4.3179	-4.2892	-0.84636	2010
topico28	post_feminist	4.2992	-5.9653	-1.8595	2010
topico28	social_reproduction	4.2704	-6.068	-1.93264	2010
topico28	labor	4.2507	-3.9198	-0.6516	2010
topico28	post_feminism	4.2461	-6.5654	-2.2408	2010
topico28	capitalist	4.2438	-5.3448	-1.50936	2010
topico28	trajectory	4.2364	-3.98	-0.69344	2010
topico28	purport	4.226	-6.1785	-2.0167	2010
topico28	storytelling	4.219	-6.5894	-2.26604	2010
topico28	solidarity	4.2142	-4.852	-1.22552	2010
topico28	chair	4.2124	-6.311	-2.10164	2010
topico28	storytell	4.2097	-6.4725	-2.19962	2010
topico28	complicity	4.2072	-6.3476	-2.12568	2010
topico28	women_work	4.1987	-4.7357	-1.16194	2010
topico28	conceal	4.1906	-6.0473	-1.95214	2010
topico28	angela	4.1889	-6.8891	-2.4579	2010
topico28	different_social	4.1776	-6.3588	-2.14424	2010
topico28	individualized	4.1773	-6.4962	-2.2268	2010
topico28	critically_examine	4.174	-6.7018	-2.35148	2010
topico28	ongo	4.1728	-6.5561	-2.26454	2010
topico28	individual_choice	4.1711	-6.7453	-2.37874	2010
topico28	mill	4.1695	-6.5613	-2.26898	2010
topico28	lacanian	4.1665	-6.9123	-2.48078	2010
topico28	pervasiveness	4.1664	-6.5027	-2.23506	2010
topico28	thwart	4.1636	-6.8251	-2.42962	2010
topico28	worker	4.1358	-3.2174	-0.27612	2010
topico28	work_home	4.1598	-6.4319	-2.19522	2010
topico28	hazard	4.1463	-5.8258	-1.83696	2010
topico28	examines_way	4.1546	-6.2016	-2.05912	2010
topico28	temporal	4.1129	-5.1539	-1.44718	2010
topico28	dis	4.1499	-6.0802	-1.98816	2010
topico28	flexible	4.105	-5.2019	-1.47914	2010
topico28	precarious	4.1181	-5.7123	-1.78014	2010
topico28	particular_gender	4.1569	-6.3275	-2.13374	2010
topico28	reproduce	3.9799	-4.538	-1.13084	2010
topico28	merit	4.0541	-5.5317	-1.69738	2010
topico28	gender_class	4.0311	-5.5534	-1.7196	2010
topico28	agency	3.4594	-4.0952	-1.07336	2010
topico28	individualize	4.0968	-6.1441	-2.04774	2010
topico28	organise	3.8512	-5.8331	-1.95938	2010
topico28	political_economic	3.9646	-6.0727	-2.05778	2010
topico28	time	2.3313	-4.3603	-1.68366	2010
topico28	margin	3.7435	-5.8394	-2.00624	2010
topico28	demand	2.8249	-5.0358	-1.89152	2010
topico28	young_woman	2.859	-5.2834	-2.02644	2010
topico28	gender_work	3.7921	-5.9442	-2.04968	2010
topico28	obscure	3.6785	-5.9037	-2.07082	2010
topico28	produce	2.0156	-5.2921	-2.36902	2010
topico28	construct	1.714	-5.3074	-2.49884	2010
topico28	shift	2.188	-5.4977	-2.42342	2010
topico28	position	1.5284	-5.5283	-2.70562	2010
topico28	industry	2.264	-5.6723	-2.49778	2010
topico28	class	1.8473	-5.6218	-2.63416	2010
topico28	create	1.4816	-5.6677	-2.80798	2010
topico28	relation	1.1002	-5.6687	-2.96114	2010
topico28	structure	1.5752	-5.6909	-2.78446	2010
topico29	portugal	4.7323	-4.7193	-0.93866	2010
topico29	resident	4.7305	-3.8738	-0.43208	2010
topico29	tactic	4.7147	-4.5083	-0.8191	2010
topico29	portuguese	4.6937	-4.8539	-1.03486	2010
topico29	craft	4.6664	-4.835	-1.03444	2010
topico29	partner_violence	4.6647	-4.786	-1.00572	2010
topico29	matrix	4.6633	-4.9133	-1.08266	2010
topico29	convert	4.6605	-5.5468	-1.46388	2010
topico29	apparel	4.6555	-5.8704	-1.66004	2010
topico29	artifact	4.6529	-5.3774	-1.36528	2010
topico29	typology	4.6431	-4.471	-0.82536	2010
topico29	civil_right	4.6413	-5.3104	-1.32972	2010
topico29	illegal	4.6376	-5.4142	-1.39348	2010
topico29	talent	4.6319	-5.1798	-1.25512	2010
topico29	policies_practice	4.6296	-5.7046	-1.57092	2010
topico29	masculinize	4.6294	-5.62	-1.52024	2010
topico29	symmetry	4.6222	-6.1632	-1.84904	2010
topico29	resistant	4.6169	-5.5756	-1.4986	2010
topico29	missionary	4.6149	-5.4778	-1.44072	2010
topico29	disparate	4.6134	-5.4194	-1.40628	2010
topico29	discharge	4.6068	-5.8881	-1.69014	2010
topico29	criminality	4.6053	-5.8634	-1.67592	2010
topico29	relevance_gender	4.6027	-5.8563	-1.6727	2010
topico29	gender_perspective	4.6002	-4.2411	-0.70458	2010
topico29	johnson	4.5892	-6.213	-1.89212	2010
topico29	fiji	4.5878	-6.3786	-1.99204	2010
topico29	para_la	4.5778	-6.1969	-1.88702	2010
topico29	ohio	4.5738	-5.8245	-1.66518	2010
topico29	mexican_immigrant	4.5738	-6.383	-2.00028	2010
topico29	mali	4.5722	-6.2066	-1.89508	2010
topico29	action	4.5636	-2.78	0.15744	2010
topico29	para	4.5647	-5.2927	-1.34974	2010
topico29	policy_practice	4.5361	-5.3694	-1.4072	2010
topico29	understanding_gender	4.4844	-4.4942	-0.90276	2010
topico29	revictimization	4.5497	-5.7067	-1.60414	2010
topico29	perspective_gender	4.5056	-5.2993	-1.37734	2010
topico29	priority	4.4041	-4.4703	-0.92054	2010
topico29	stakeholder	4.429	-4.8623	-1.14578	2010
topico29	policymaker	4.436	-5.3105	-1.4119	2010
topico29	asymmetry	4.3321	-5.1402	-1.35128	2010
topico29	ga_nero	4.2254	-5.1015	-1.37074	2010
topico29	perspective	2.3203	-4.5944	-1.82852	2010
topico29	obstacle	3.6562	-5.3087	-1.72274	2010
topico29	methodology	3.3565	-5.3586	-1.87256	2010
topico29	deal	2.8141	-5.2587	-2.02958	2010
topico29	identify	1.6224	-5.2465	-2.49894	2010
topico29	process	1.2428	-5.2316	-2.64184	2010
topico30	entrepreneur	4.9118	-3.4546	-0.10804	2010
topico30	network	4.9095	-2.526	0.4482	2010
topico30	textbook	4.9038	-4.1248	-0.51336	2010
topico30	web	4.8806	-4.3614	-0.6646	2010
topico30	social_network	4.8777	-4.059	-0.48432	2010
topico30	entrepreneurial	4.8748	-4.1076	-0.51464	2010
topico30	religiosity	4.8718	-3.9942	-0.4478	2010
topico30	women_entrepreneur	4.8576	-4.9473	-1.02534	2010
topico30	nigeria	4.8514	-4.1545	-0.55214	2010
topico30	narcissism	4.8486	-5.2939	-1.2369	2010
topico30	female_entrepreneur	4.8408	-5.3466	-1.27164	2010
topico30	nigerian	4.8395	-4.8232	-0.95812	2010
topico30	wall	4.8246	-5.2826	-1.23972	2010
topico30	gender_representation	4.8119	-4.9971	-1.0735	2010
topico30	sexualization	4.8103	-4.9721	-1.05914	2010
topico30	ambition	4.8009	-5.0245	-1.09434	2010
topico30	srh	4.7976	-5.4714	-1.3638	2010
topico30	contact	4.7814	-3.6737	-0.29166	2010
topico30	coed	4.7612	-6.0564	-1.72936	2010
topico30	singaporean	4.7513	-6.0207	-1.7119	2010
topico30	tattoo	4.7384	-6.1944	-1.82128	2010
topico30	air	4.7281	-5.4137	-1.35698	2010
topico30	embeddedness	4.7129	-6.0036	-1.717	2010
topico30	team_sport	4.7076	-6.2422	-1.86228	2010
topico30	diagnosis_treatment	4.682	-6.1896	-1.84096	2010
topico30	node	4.6789	-6.3192	-1.91996	2010
topico30	small_business	4.6741	-5.7418	-1.57544	2010
topico30	unconditional	4.6673	-6.4666	-2.01304	2010
topico30	biotechnology	4.664	-6.4139	-1.98274	2010
topico30	change_agent	4.6629	-6.139	-1.81824	2010
topico30	generalise	4.6535	-5.8629	-1.65634	2010
topico30	grid	4.6548	-5.9866	-1.73004	2010
topico30	ownership	4.5636	-4.7804	-1.0428	2010
topico30	great_deal	4.6363	-5.7719	-1.60862	2010
topico30	illustration	4.5762	-5.1744	-1.27416	2010
topico30	credit	4.3864	-5.0686	-1.2866	2010
topico30	positionality	4.5581	-5.8054	-1.66	2010
topico30	informal	4.0336	-4.8127	-1.27418	2010
topico30	business	3.4925	-4.4151	-1.25206	2010
topico30	generic	4.0043	-5.7361	-1.83994	2010
topico30	researcher	2.336	-5.3313	-2.26438	2010
topico30	access	2.073	-5.688	-2.5836	2010
topico30	opportunity	1.9757	-5.7087	-2.63494	2010
topico31	social_worker	4.7448	-5.1778	-1.20876	2010
topico31	code	4.7361	-4.0738	-0.54984	2010
topico31	adoption	4.7275	-3.6418	-0.29408	2010
topico31	political_partie	4.7244	-5.2468	-1.25832	2010
topico31	mandate	4.7155	-4.495	-0.8108	2010
topico31	collective_action	4.7133	-4.9259	-1.07022	2010
topico31	couple_relationship	4.7051	-5.5159	-1.4275	2010
topico31	wedding	4.6995	-5.1564	-1.21404	2010
topico31	robot	4.6901	-5.8845	-1.65466	2010
topico31	equal_opportunity	4.6837	-5.5868	-1.4786	2010
topico31	sacred	4.6705	-5.3586	-1.34696	2010
topico31	political_representation	4.6703	-5.6335	-1.51198	2010
topico31	cut	4.6662	-4.814	-1.02192	2010
topico31	mindfulness	4.666	-6.0602	-1.76972	2010
topico31	chemical	4.6608	-5.8214	-1.62852	2010
topico31	chief	4.6577	-5.4843	-1.4275	2010
topico31	legal_reform	4.6549	-6.024	-1.75244	2010
topico31	hetero	4.6541	-5.5756	-1.48372	2010
topico31	social_structure	4.6534	-5.4867	-1.43066	2010
topico31	sharp	4.6499	-5.5139	-1.44838	2010
topico31	sex_discrimination	4.6456	-6.0425	-1.76726	2010
topico31	constituent	4.64	-5.7063	-1.56778	2010
topico31	working_woman	4.632	-4.9244	-1.10184	2010
topico31	women_position	4.6308	-6.0255	-1.76298	2010
topico31	hang	4.6299	-5.9632	-1.72596	2010
topico31	park	4.6227	-5.3141	-1.33938	2010
topico31	husband_wife	4.6206	-6.1758	-1.85724	2010
topico31	normality	4.6201	-6.1155	-1.82126	2010
topico31	qualified	4.6163	-5.9312	-1.7122	2010
topico31	vanuatu	4.6161	-6.3698	-1.97544	2010
topico31	challenge_gender	4.6136	-5.6578	-1.54924	2010
topico31	professionalism	4.6086	-5.5853	-1.50774	2010
topico31	congress	4.607	-5.6232	-1.53112	2010
topico31	secure	4.5222	-4.4196	-0.84288	2010
topico31	midlife	4.5663	-5.4675	-1.45398	2010
topico31	womena	4.4205	-4.4861	-0.92346	2010
topico31	federal	4.3864	-4.9836	-1.2356	2010
topico31	circumstance	4.2341	-4.4804	-0.9946	2010
topico31	issue_gender	4.5025	-5.4623	-1.47638	2010
topico31	relief	4.4922	-5.4554	-1.47636	2010
topico31	prioritize	4.433	-5.3688	-1.44808	2010
topico31	democratization	4.5255	-5.5604	-1.52604	2010
topico31	shock	4.3483	-5.4165	-1.51058	2010
topico31	adopt	3.3019	-4.4937	-1.37546	2010
topico31	impede	4.3353	-5.4175	-1.51638	2010
topico31	democratic	3.5302	-5.3294	-1.78556	2010
topico31	conservatism	4.507	-5.5641	-1.53566	2010
topico31	access	2.3942	-5.3669	-2.26246	2010
topico32	refugee	4.8879	-3.9916	-0.4398	2010
topico32	prostitution	4.8843	-3.8796	-0.37404	2010
topico32	computer_science	4.849	-4.8842	-0.99092	2010
topico32	colour	4.8387	-4.8666	-0.98448	2010
topico32	ethnic_minority	4.8373	-4.8148	-0.95396	2010
topico32	displacement	4.8261	-4.8941	-1.00602	2010
topico32	cyberspace	4.8256	-5.3714	-1.2926	2010
topico32	bdsm	4.809	-5.4321	-1.33566	2010
topico32	monogamy	4.7944	-5.5734	-1.42628	2010
topico32	refugee_woman	4.7863	-5.8265	-1.58138	2010
topico32	adolescentsa	4.7808	-5.5005	-1.38798	2010
topico32	audit	4.7737	-5.3221	-1.28378	2010
topico32	polygamy	4.7596	-5.9934	-1.6922	2010
topico32	flemish	4.7549	-6.0118	-1.70512	2010
topico32	constructionist	4.7546	-5.8843	-1.62874	2010
topico32	modesty	4.7507	-5.8413	-1.6045	2010
topico32	batter	4.7472	-5.7981	-1.57998	2010
topico32	sex_work	4.7309	-4.7674	-0.96808	2010
topico32	multimodal	4.7286	-6.031	-1.72716	2010
topico32	displace	4.7245	-5.0313	-1.12898	2010
topico32	armenian	4.7143	-6.2157	-1.8437	2010
topico32	experience	4.7136	-2.8454	0.1782	2010
topico32	heterosexual_relationship	4.7122	-5.3208	-1.3076	2010
topico32	host	4.708	-4.9049	-1.05974	2010
topico32	sex_industry	4.705	-5.8175	-1.6085	2010
topico32	auditor	4.7042	-6.036	-1.73992	2010
topico32	polyamory	4.7026	-5.6879	-1.5317	2010
topico32	bachelor	4.6958	-6.1998	-1.84156	2010
topico32	essentialist	4.6956	-4.7444	-0.9684	2010
topico32	complainant	4.6915	-6.0256	-1.73876	2010
topico32	informant	4.6832	-4.8076	-1.01128	2010
topico32	welfare	4.672	-4.1023	-0.59258	2010
topico32	roles_woman	4.6784	-5.39	-1.36264	2010
topico32	lived_experience	4.6316	-4.4593	-0.82294	2010
topico32	friendly	4.6498	-5.1372	-1.2224	2010
topico32	fluidity	4.6407	-5.3112	-1.33044	2010
topico32	exile	4.6465	-5.378	-1.3682	2010
topico32	accomplishment	4.6546	-5.4843	-1.42874	2010
topico32	constructions_gender	4.638	-5.5771	-1.49106	2010
topico32	fluid	4.2766	-4.9998	-1.28924	2010
topico32	escape	4.3149	-5.2007	-1.39446	2010
topico32	stigmatize	4.3402	-5.308	-1.44872	2010
topico32	belong	3.2404	-5.2847	-1.87466	2010
topico32	interest	2.1932	-5.2854	-2.29396	2010
topico32	environment	2.1686	-5.3115	-2.31946	2010
topico32	live	1.7986	-5.3109	-2.4671	2010
topico32	category	2.0224	-5.3433	-2.39702	2010
topico32	interview	2.0016	-5.3582	-2.41428	2010
topico33	war	4.0819	-4.1502	-0.85736	2010
topico33	peace	4.058	-5.2538	-1.52908	2010
topico33	activism	4.0579	-4.2576	-0.9314	2010
topico33	gender_violence	4.0564	-5.3194	-1.56908	2010
topico33	activist	4.0525	-4.1866	-0.89096	2010
topico33	justice	4.0515	-4.0026	-0.78096	2010
topico33	chile	4.051	-5.413	-1.6274	2010
topico33	argentina	4.0348	-5.359	-1.60148	2010
topico33	consent	4.0339	-5.4459	-1.65398	2010
topico33	post_conflict	4.0272	-5.9226	-1.94268	2010
topico33	armed_conflict	4.0134	-6.0474	-2.02308	2010
topico33	gender_justice	4.0127	-6.0097	-2.00074	2010
topico33	movement	4.0023	-3.2619	-0.35622	2010
topico33	socialist	4.0013	-5.7458	-1.84696	2010
topico33	humanitarian	4.0002	-6.046	-2.02752	2010
topico33	mobilization	3.9944	-5.5942	-1.75876	2010
topico33	women_movement	3.992	-5.752	-1.8544	2010
topico33	gendered_violence	3.9909	-6.3737	-2.22786	2010
topico33	chilean	3.9831	-5.8558	-1.92024	2010
topico33	feminist_movement	3.9809	-5.9053	-1.95082	2010
topico33	violence_woman	3.9783	-4.8588	-1.32396	2010
topico33	ban	3.9683	-5.9292	-1.9702	2010
topico33	social_movement	3.9655	-5.6283	-1.79078	2010
topico33	dissent	3.9533	-6.5798	-2.36656	2010
topico33	democracy	3.9505	-4.8604	-1.33604	2010
topico33	violence	3.9483	-3.3439	-0.42702	2010
topico33	latin_america	3.9467	-5.4014	-1.66216	2010
topico33	violence_gender	3.9466	-6.5031	-2.32322	2010
topico33	equal_right	3.9456	-6.5034	-2.3238	2010
topico33	african_women	3.9437	-6.4473	-2.2909	2010
topico33	conflict	3.9036	-3.4928	-0.53424	2010
topico33	regime	3.8876	-4.4791	-1.13242	2010
topico33	injustice	3.9265	-5.7963	-1.90718	2010
topico33	aftermath	3.9307	-6.058	-2.06252	2010
topico33	violent	3.7627	-5.0315	-1.51382	2010
topico33	fight	3.6749	-5.2406	-1.6744	2010
topico33	women_right	3.655	-5.625	-1.913	2010
topico33	democratic	3.4404	-5.4193	-1.87542	2010
topico33	combat	3.5348	-5.7247	-2.0209	2010
topico33	state	1.926	-4.9305	-2.1879	2010
topico33	witness	3.3378	-5.6497	-2.0547	2010
topico33	press	3.2034	-5.697	-2.13684	2010
topico33	transformation	2.5075	-5.5429	-2.32274	2010
topico33	international	2.303	-5.64	-2.4628	2010
topico33	society	1.5446	-5.5765	-2.72806	2010
topico33	country	1.462	-5.5758	-2.76068	2010
topico33	political	1.8986	-5.6178	-2.61124	2010
topico33	argue	1.2836	-5.6469	-2.8747	2010
topico34	computer	4.9726	-3.5846	-0.16172	2010
topico34	gay_man	4.9659	-3.5073	-0.11802	2010
topico34	nurse	4.9585	-4.1591	-0.51206	2010
topico34	nursing	4.9491	-4.5002	-0.72048	2010
topico34	exercise	4.943	-3.169	0.0758	2010
topico34	anger	4.9213	-3.9594	-0.40712	2010
topico34	romanian	4.915	-5.1439	-1.12034	2010
topico34	entrepreneurial_intention	4.915	-5.1027	-1.09562	2010
topico34	elderly	4.9109	-4.1092	-0.50116	2010
topico34	profession	4.8954	-3.4956	-0.1392	2010
topico34	jealousy	4.8937	-5.0743	-1.0871	2010
topico34	gay_men	4.8902	-5.4207	-1.29634	2010
topico34	heterosexual_man	4.8882	-4.7482	-0.89364	2010
topico34	cyprus	4.8864	-5.4823	-1.33482	2010
topico34	computer_use	4.8679	-5.6271	-1.4291	2010
topico34	pet	4.8674	-5.5768	-1.39912	2010
topico34	romania	4.8663	-5.3245	-1.24818	2010
topico34	university_student	4.8599	-3.769	-0.31744	2010
topico34	lesbian_woman	4.857	-5.4171	-1.30746	2010
topico34	incivility	4.8428	-5.8513	-1.57366	2010
topico34	sti	4.8331	-5.7692	-1.52828	2010
topico34	lab	4.8302	-5.7657	-1.52734	2010
topico34	computer_anxiety	4.8238	-5.9799	-1.65842	2010
topico34	data_sugg	4.8138	-5.4965	-1.37238	2010
topico34	swb	4.812	-6.0544	-1.70784	2010
topico34	gra	4.8047	-6.0571	-1.71238	2010
topico34	taiwanese	4.7926	-5.1201	-1.15502	2010
topico34	suggestions_future	4.7854	-5.7559	-1.53938	2010
topico34	kuwait	4.7807	-5.9439	-1.65406	2010
topico34	ageism	4.7785	-5.871	-1.6112	2010
topico34	gay_male	4.7281	-4.7553	-0.96194	2010
topico34	young_woman	4.6256	-3.5168	-0.25984	2010
topico34	ambiguity	4.6857	-4.5195	-0.83742	2010
topico34	inconsistency	4.7398	-5.3181	-1.29494	2010
topico34	differences_attitude	4.69	-5.752	-1.5752	2010
topico34	structured_interview	4.6771	-5.7955	-1.60646	2010
topico34	taiwan	3.7405	-5.5077	-1.80842	2010
topico34	attitude	1.8898	-5.2657	-2.4035	2010
topico34	relationship	1.1981	-5.2257	-2.65618	2010
topico34	value	1.3559	-5.5464	-2.78548	2010
topico34	undergraduate	3.097	-5.6594	-2.15684	2010
topico34	anxiety	2.5044	-5.6301	-2.3763	2010
topico34	participant	1.3725	-5.5982	-2.80992	2010
topico35	latina	5.0046	-4.0685	-0.43926	2010
topico35	poverty	5.0043	-3.2493	0.05214	2010
topico35	graduate	4.9788	-3.6067	-0.1725	2010
topico35	expenditure	4.9623	-4.5228	-0.72876	2010
topico35	budget	4.9554	-4.8384	-0.92088	2010
topico35	low_income	4.9468	-3.9978	-0.41996	2010
topico35	rwanda	4.9435	-5.18	-1.1306	2010
topico35	asexual	4.933	-5.3701	-1.24886	2010
topico35	deprivation	4.9117	-4.7491	-0.88478	2010
topico35	social_skill	4.9094	-5.4511	-1.3069	2010
topico35	political_science	4.8994	-5.4192	-1.29176	2010
topico35	asexuality	4.8833	-5.8011	-1.52734	2010
topico35	graduation	4.8789	-5.235	-1.18944	2010
topico35	plan	4.8788	-3.2177	0.0209	2010
topico35	gender_policy	4.8747	-5.6859	-1.46166	2010
topico35	tanzania	4.8596	-4.9819	-1.0453	2010
topico35	purity	4.8538	-5.6831	-1.46834	2010
topico35	gender_poverty	4.8456	-5.945	-1.62876	2010
topico35	field_gender	4.8424	-5.6792	-1.47056	2010
topico35	filipina	4.8423	-5.767	-1.52328	2010
topico35	fulfillment	4.8412	-5.7121	-1.49078	2010
topico35	lift	4.8367	-5.7883	-1.5383	2010
topico35	payoff	4.8251	-6.0822	-1.71928	2010
topico35	cross_dress	4.8186	-6.0319	-1.6917	2010
topico35	ordinary	4.8095	-4.9784	-1.06324	2010
topico35	carceral	4.809	-6.2537	-1.82862	2010
topico35	transvestite	4.8071	-6.2137	-1.80538	2010
topico35	poverty_gender	4.8069	-5.9854	-1.66848	2010
topico35	chance	4.8062	-4.2699	-0.63946	2010
topico35	curricular	4.8022	-5.4984	-1.37816	2010
topico35	single_mother	4.7998	-5.5342	-1.4006	2010
topico35	significant_change	4.802	-5.7257	-1.51462	2010
topico35	planning	4.7049	-4.1852	-0.62916	2010
topico35	neutrality	4.7523	-5.3812	-1.3278	2010
topico35	medical_education	4.7459	-5.4415	-1.36654	2010
topico35	poor	4.1415	-4.0053	-0.74658	2010
topico35	compulsory	4.7162	-5.5775	-1.46002	2010
topico35	progress	3.958	-4.3185	-1.0079	2010
topico35	united_stat	4.6695	-5.5696	-1.47396	2010
topico35	thematic	4.1233	-5.3685	-1.57178	2010
topico35	ignore	3.3724	-5.3948	-1.88792	2010
topico35	rationale	3.9925	-5.6042	-1.76552	2010
topico35	core	2.9389	-5.6415	-2.20934	2010
topico36	new_zealand	5.0338	-3.9204	-0.33872	2010
topico36	gbv	5.0147	-4.8695	-0.91582	2010
topico36	grandmother	5.0124	-4.9826	-0.9846	2010
topico36	grandparent	5.011	-4.9668	-0.97568	2010
topico36	marital_quality	4.9944	-5.1541	-1.0947	2010
topico36	lgbtq	4.9873	-4.7853	-0.87626	2010
topico36	gossip	4.9786	-5.3487	-1.21778	2010
topico36	heal	4.9674	-5.2179	-1.14378	2010
topico36	grandchild	4.9672	-5.5028	-1.3148	2010
topico36	cannabis_use	4.9669	-5.378	-1.24004	2010
topico36	healing	4.9666	-5.1995	-1.13306	2010
topico36	fetal	4.9527	-5.5561	-1.35258	2010
topico36	politeness	4.9448	-5.5506	-1.35244	2010
topico36	childhood	4.9446	-3.4484	-0.0912	2010
topico36	geographer	4.926	-5.2116	-1.15656	2010
topico36	fetus	4.9259	-5.701	-1.45024	2010
topico36	mixture	4.9119	-5.7856	-1.5066	2010
topico36	queer_lgbtq	4.9045	-5.9375	-1.6007	2010
topico36	fear_crime	4.9043	-5.2262	-1.174	2010
topico36	grandfather	4.9026	-5.9764	-1.6248	2010
topico36	transwomen	4.8999	-5.9578	-1.61472	2010
topico36	infancy	4.8983	-5.6837	-1.4509	2010
topico36	zealand	4.8837	-5.8259	-1.54206	2010
topico36	state_anxiety	4.8762	-6.0981	-1.70838	2010
topico36	hit	4.8698	-5.2222	-1.1854	2010
topico36	anthology	4.8691	-6.0949	-1.7093	2010
topico36	wash	4.8681	-6.0731	-1.69662	2010
topico36	mother_daughter	4.8621	-5.564	-1.39356	2010
topico36	childbear	4.8619	-5.9056	-1.5986	2010
topico36	si	4.8555	-6.1477	-1.74642	2010
topico36	fear	4.8458	-3.144	0.05192	2010
topico36	property	4.8467	-3.811	-0.34792	2010
topico36	egalitarianism	4.8486	-4.9323	-1.01994	2010
topico36	murder	4.8375	-4.6941	-0.88146	2010
topico36	separation	4.8178	-4.3325	-0.67238	2010
topico36	elaboration	4.8355	-4.8902	-0.99992	2010
topico36	growth	4.693	-3.5331	-0.24266	2010
topico36	peak	4.7139	-4.7645	-0.97314	2010
topico36	traumatic	4.7721	-5.2546	-1.24392	2010
topico36	kill	4.5242	-5.1022	-1.25164	2010
topico36	north_america	4.7758	-5.5446	-1.41644	2010
topico36	discovery	4.5734	-5.3463	-1.37842	2010
topico36	intersection_gender	4.6158	-5.4025	-1.39518	2010
