term	Category	Freq	Term	Total	loglift	logprob	prob
33553	topico58	14.109755	pursue_career	15.408192	4.631999969	-7.463600159	-2.625360107
19029	topico58	13.824289	effect_finding	15.144699	4.628799915	-7.484000206	-2.638880157
28598	topico58	26.517523	paternal_involvement	29.259293	4.62169981	-6.832600117	-2.250880146
15757	topico58	42.87423	polyamorous	47.329975	4.621200085	-6.352099895	-1.962779903
33458	topico58	12.850091	demand_supply	14.1979065	4.620299816	-7.557099819	-2.686139965
21509	topico58	16.708807	work_identity	18.483805	4.619100094	-7.294499874	-2.529059887
27862	topico58	15.897368	sexual_body	17.663977	4.614699841	-7.344299793	-2.56069994
25314	topico58	17.47242	coparenting	19.659105	4.602099895	-7.249800205	-2.509040165
33370	topico58	23.29659	entrepreneurial_identity	26.450882	4.593100071	-6.962100029	-2.340019989
31721	topico58	14.67523	stereotypes_female	16.760015	4.587200165	-7.424300194	-2.61970005
25104	topico58	20.995533	fathers_children	24.01966	4.585499763	-7.066100121	-2.405460167
30040	topico58	11.613567	paternity_leave	13.4349	4.574399948	-7.658199787	-2.765159893
15037	topico58	12.228933	latina_white	14.202647	4.570400238	-7.606599808	-2.735799789
9552	topico58	8.3066	traditional_gender_rol	9.6610985	4.568999767	-7.993400097	-2.968440151
31115	topico58	13.1275015	beliefs_value	15.320733	4.565499783	-7.535699844	-2.695219994
9712	topico58	50.64537	out_group	59.5453	4.558199883	-6.185599804	-1.888079929
26564	topico58	35.12553	birth_child	41.255295	4.55919981	-6.551499844	-2.107219982
22533	topico58	57.09393	family_policie	69.53052	4.522999763	-6.065700054	-1.830220127
8327	topico58	40.123573	in_group	49.026558	4.519599915	-6.418499947	-2.043260002
17067	topico58	58.258667	career_aspiration	72.8976	4.495900154	-6.045499802	-1.828939819
2069	topico58	341.40536	aspiration	479.25348	4.380899906	-4.277299881	-0.814019966
26296	topico58	91.78752	sexual_satisfaction	119.40617	4.456999779	-5.590899944	-1.571740055
7470	topico58	257.58063	parenthood	369.58945	4.359000206	-4.559100151	-0.991860008
14637	topico58	101.7793	parental_leave	135.96843	4.430399895	-5.48759985	-1.520399952
1909	topico58	243.80714	childcare	377.10977	4.283899784	-4.613999844	-1.054839993
2678	topico58	69.4872	heterosexual_coupl	100.83315	4.347700119	-5.869299889	-1.782499886
25577	topico58	44.826054	doctorate	60.135765	4.426199913	-6.307600021	-2.014080048
2344	topico58	139.98756	coach	239.30626	4.183899879	-5.168900013	-1.427780056
16134	topico58	52.733505	polyamory	73.29126	4.390900135	-6.145199776	-1.930759811
18108	topico58	35.87669	psychological_gender	46.634113	4.457799911	-6.53030014	-2.13506012
3552	topico58	232.44981	adjustment	506.35388	3.941499949	-4.661699772	-1.220419884
7233	topico58	58.069637	professional_woman	86.664116	4.319600105	-6.048799992	-1.901439953
876	topico58	51.601055	family_role	74.44309	4.353600025	-6.166900158	-1.958700085
3260	topico58	453.44827	career	1395.2928	3.596100092	-3.993499994	-0.95765996
924	topico58	53.43804	ladder	82.69152	4.283500195	-6.131899834	-1.965739822
329	topico58	342.54358	stereotype	2296.4385	2.817300081	-4.274000168	-1.437480068
696	topico58	176.6118	leave	976.0215	3.010499954	-4.936500072	-1.757700062
2342	topico58	90.89067	anticipate	333.28946	3.420700073	-5.600800037	-1.992199993
13774	topico58	86.81314	egalitarian	365.54477	3.282399893	-5.646699905	-2.075059986
2431	topico58	136.97481	expectation	1148.4988	2.593600035	-5.190599918	-2.076919937
3042	topico58	116.425644	gender_role	1039.1051	2.531199932	-5.353199959	-2.199440002
1413	topico58	138.04193	identity	3473.1765	1.494799972	-5.182899952	-2.511819983
1770	topico58	108.909424	decision	1490.1813	2.103899956	-5.41989994	-2.410379982
4173	topico58	79.20883	gender_stereotype	586.41125	2.718100071	-5.738299847	-2.35573988
287	topico58	108.287796	influence	4064.6165	1.094799995	-5.425600052	-2.817440033
2162	topico58	74.03878	plan	744.48083	2.411900043	-5.805799961	-2.518719959
1591	topico58	76.61423	positive	1101.3234	2.0546	-5.77159977	-2.641119862
1827	topico58	75.379326	domain	1074.702	2.062799931	-5.787899971	-2.64762001
226	topico58	84.63801	context	4036.643	0.855300009	-5.671999931	-3.061079955
215	topico58	75.1829	time	3592.805	0.853299975	-5.790500164	-3.132980108
2591	topico58	68.0604	professional	1390.5345	1.702999949	-5.889999866	-2.85279994
214	topico58	68.81566	take	1982.7455	1.359200001	-5.879000187	-2.983720112
1422	topico58	65.50617	perceive	1963.2223	1.319800019	-5.928299904	-3.029059935
2241	topico58	61.386024	conflict	1707.9313	1.394199967	-5.993199825	-3.038239908
29180	topico59	56.46628	neuron	57.034992	5.120999813	-5.665800095	-1.351080132
19025	topico59	85.31606	estrogen	86.492325	5.117300034	-5.253099918	-1.104939938
28661	topico59	32.579754	fellowship	33.238876	5.111000061	-6.215799809	-1.685079861
33913	topico59	24.344805	wild_type	24.904997	5.108200073	-6.507199764	-1.861039829
20959	topico59	24.58138	postdoctoral	25.179626	5.106900215	-6.497499943	-1.85573988
34655	topico59	20.34078	intra_action	20.993595	5.099400043	-6.686800003	-1.972319984
30654	topico59	18.910715	versatile	19.564335	5.097000122	-6.759699821	-2.017019844
13474	topico59	19.202892	male_mice	19.958868	5.092400074	-6.744400024	-2.009679985
12148	topico59	27.439297	relay	28.653402	5.08769989	-6.387499809	-1.79741993
22777	topico59	30.008162	coital	31.551533	5.080800056	-6.297999859	-1.746479893
29637	topico59	20.672026	sex_steroid	21.7816	5.078700066	-6.670700073	-1.970940018
32181	topico59	19.610498	estrogen_receptor	20.756872	5.074200153	-6.723400116	-2.004360008
22778	topico59	21.049349	coitus	22.298208	5.073400021	-6.652599812	-1.962199879
30866	topico59	12.3284855	human_male	13.068297	5.072700024	-7.187600136	-2.283480072
28687	topico59	10.924805	interviews_transcrib	11.636158	5.067900181	-7.308400154	-2.35788002
27765	topico59	15.287157	baccalaureate	16.322449	5.065499783	-6.972499847	-2.157299995
25950	topico59	20.024723	immigrant_familie	21.404919	5.06430006	-6.702499866	-1.995779896
28742	topico59	26.095274	positive_feedback	27.933598	5.062900066	-6.437699795	-1.83745985
23392	topico59	28.903423	hba	31.322094	5.050600052	-6.335499763	-1.781059837
20578	topico59	22.105453	victim_offender	24.0373	5.047200203	-6.603600025	-1.943279934
27643	topico59	13.267943	science_science	14.470449	5.044199944	-7.114099979	-2.25078001
33753	topico59	12.7126465	despite_increase	13.972591	5.036499977	-7.156899929	-2.279539967
32398	topico59	132.61095	stem_field	147.08846	5.027400017	-4.812099934	-0.876299953
24411	topico59	17.3362	understanding_different	19.333166	5.021999836	-6.846700191	-2.099220181
14356	topico59	23.564255	women_professional	26.410955	5.016900063	-6.539700031	-1.917059994
17069	topico59	14.148258	ensemble	15.85837	5.016900063	-7.049900055	-2.223180008
31210	topico59	20.975914	performance_indicator	23.548912	5.015299797	-6.656099796	-1.987539959
16274	topico59	16.76425	facilitative	18.926714	5.009699821	-6.880199909	-2.124240017
30585	topico59	15.578212	northwestern	17.62018	5.007800102	-6.95359993	-2.169039917
22933	topico59	20.174255	neuronal	23.019022	4.999100208	-6.695099831	-2.017419815
16294	topico59	74.99345	receptor	86.997765	4.982500076	-5.382100105	-1.236260033
8616	topico59	60.360115	critical_mass	71.20032	4.965799809	-5.599100113	-1.373140144
11001	topico59	69.18749	austrian	83.25067	4.946000099	-5.462600231	-1.299160099
31218	topico59	102.70509	science_technology_engineering_mathematic	127.25901	4.916600227	-5.067599773	-1.073919773
509	topico59	486.4062	stem	705.0234	4.759799957	-3.512399912	-0.203519964
5472	topico59	133.36194	oral	177.3799	4.845799923	-4.806399822	-0.945519924
6824	topico59	25.996323	value_orientation	30.362886	4.975699902	-6.441500187	-1.874620152
9301	topico59	33.232037	sibl	40.077473	4.943699837	-6.196000099	-1.740120125
20909	topico59	53.297832	pipeline	71.08653	4.842999935	-5.723599911	-1.496959972
3957	topico59	47.79751	middle_eastern	65.03153	4.82310009	-5.832499981	-1.570259953
8758	topico59	216.1973	sex_difference	429.27924	4.445099831	-4.323299885	-0.815939999
21679	topico59	37.084316	life_science	48.04642	4.872000217	-6.086299896	-1.702979851
4450	topico59	184.98315	section	403.49414	4.351099968	-4.479199886	-0.947079945
6531	topico59	36.679348	dimorphism	49.79316	4.825300217	-6.097300053	-1.728259945
17401	topico59	46.97222	gender_socialization	71.43714	4.711699963	-5.849899769	-1.625259876
26892	topico59	43.00794	terrorist	67.65501	4.677999973	-5.938099861	-1.691659927
11438	topico59	31.682621	children_literature	42.613903	4.834599972	-6.243700027	-1.812380028
6407	topico59	97.48122	same_gender	274.53397	4.095600128	-5.119800091	-1.433640003
1609	topico59	40.04199	valley	68.33067	4.596600056	-6.009500027	-1.767059994
4603	topico59	60.706367	sex_differenc	152.20242	4.211800098	-5.593400002	-1.671319962
3537	topico59	125.082146	conversation	687.3305	3.427099943	-4.870500088	-1.551460075
4901	topico59	65.39935	eye	240.24602	3.829799891	-5.519000053	-1.779480076
2712	topico59	102.84881	female	1221.0598	2.656800032	-5.06619978	-1.976999855
3683	topico59	94.05932	event	1080.9963	2.68930006	-5.155499935	-2.017579937
9238	topico59	41.30855	testosterone	128.59875	3.995399952	-5.97840023	-1.988880157
310	topico59	85.0928	field	2094.2625	1.927800059	-5.255700111	-2.382300043
2060	topico59	47.923172	inequity	257.1507	3.450900078	-5.829899788	-2.117579842
1282	topico59	53.296124	lose	430.70917	3.041399956	-5.723599911	-2.217599964
377	topico59	63.11976	review	1331.2163	2.08220005	-5.554399967	-2.49975996
1297	topico59	48.59325	signal	360.63412	3.126600027	-5.815999985	-2.23895998
2737	topico59	51.4845	progress	680.3724	2.549599886	-5.758200169	-2.435080147
986	topico59	54.638065	development	2660.0159	1.245599985	-5.698699951	-2.920979977
2739	topico59	49.552956	science	1213.5905	1.932700038	-5.79640007	-2.704760027
51	topico59	46.063118	status	1834.514	1.446499944	-5.86950016	-2.943100119
592	topico59	45.52881	aspect	1703.3303	1.508999944	-5.881100178	-2.925060129
13353	topico60	367.44504	veteran	368.75656	4.486899853	-4.433400154	-0.865280151
1722	topico60	268.56836	psychotherapy	270.4611	4.483500004	-4.746799946	-1.054679966
25564	topico60	57.578476	autistic	58.381504	4.476699829	-6.286799908	-1.981400013
31144	topico60	56.43558	earthquake	57.263515	4.475900173	-6.306900024	-1.993779945
33506	topico60	31.720848	groupa	32.273933	4.473199844	-6.882999897	-2.34052
25848	topico60	62.899	childhood_maltreatment	64.12818	4.471199989	-6.198400021	-1.930560017
34669	topico60	19.317642	womena_mena	19.870735	4.462299824	-7.378900051	-2.642420101
24975	topico60	20.148201	srs	20.73534	4.461800098	-7.336800098	-2.61736002
7268	topico60	20.689363	therapeutic_process	21.303507	4.461299896	-7.310299873	-2.601659966
12614	topico60	105.40987	autism	108.561485	4.461100101	-5.682099819	-1.624819851
33601	topico60	18.191235	women_veteran	18.75345	4.460100174	-7.43900013	-2.679360008
33190	topico60	30.382137	sexual_gender_minority	31.52613	4.453499794	-6.926099777	-2.374259949
25641	topico60	14.66644	participantsa_perception	15.219538	4.453499794	-7.654399872	-2.811240005
26407	topico60	13.642904	canadian_community	14.23848	4.447800159	-7.726699829	-2.856899834
16065	topico60	14.178397	humanness	14.8053	4.447199821	-7.688199997	-2.83404007
33977	topico60	14.415626	deemed_appropriate	15.0810795	4.445400238	-7.671599865	-2.824799824
29285	topico60	11.808761	feminist_multicultural	12.412054	4.440700054	-7.871099949	-2.946379948
12602	topico60	25.555925	therapists_work	27.04798	4.43380022	-7.099100113	-2.48593998
23003	topico60	18.877657	infant_gender	20.004541	4.432499886	-7.40199995	-2.668200016
31055	topico60	10.915535	therapist_client	11.5677	4.432499886	-7.949800014	-2.996880054
29531	topico60	20.541533	anti_pornography	21.814615	4.430399895	-7.317500114	-2.618340111
17599	topico60	22.276342	justice_perception	23.77345	4.425499916	-7.236400127	-2.57164011
729	topico60	357.30634	therapist	382.33356	4.422800064	-4.461400032	-0.907719994
23907	topico60	15.303482	traditional_cultural	16.548927	4.41230011	-7.611899853	-2.802219868
1706	topico60	746.86005	client	832.04944	4.382500172	-3.724100113	-0.481459999
26473	topico60	12.046835	diagnosis_gender_identity_disorder	13.455321	4.379899979	-7.851200104	-2.958760071
22403	topico60	14.129469	health_substance	15.850149	4.375599861	-7.691699982	-2.864780045
34144	topico60	11.258695	calling_question	12.642996	4.374499798	-7.918799877	-3.001480007
26057	topico60	10.983267	cross_sex	12.352994	4.373000145	-7.943600178	-3.016960049
32124	topico60	30.717098	maria_da_penha_law	35.149654	4.355700016	-6.915100098	-2.406780052
1727	topico60	511.91354	therapy	593.82086	4.342100143	-4.101799965	-0.724239922
8892	topico60	228.28055	expectancy	265.89844	4.337999821	-4.909399986	-1.210440063
3229	topico60	247.22623	therapeutic	291.56787	4.325500011	-4.829599857	-1.16755991
15073	topico60	100.331505	humour	116.771355	4.338799953	-5.731500149	-1.703380108
5606	topico60	59.345917	mental_health_service	70.049034	4.324699879	-6.256599903	-2.02407999
1380	topico60	1313.6842	service	1855.0315	4.145400047	-3.159399986	-0.237479973
4897	topico60	221.97733	clinician	296.86075	4.199800014	-4.937399864	-1.282519913
4638	topico60	147.90797	service_provider	194.27101	4.21780014	-5.343400002	-1.518919945
382	topico60	174.42876	substance_abuse	234.94032	4.192699909	-5.17840004	-1.42996006
10414	topico60	33.464672	substance_abuse_treatment	38.573227	4.348400116	-6.829500198	-2.358340073
23788	topico60	47.16208	counselling	57.531094	4.291800022	-6.486400127	-2.175120068
1084	topico60	32.84456	service_utilization	38.359104	4.335299969	-6.848199844	-2.374799919
4543	topico60	248.77997	provider	440.9334	3.918200016	-4.823400021	-1.326760006
2634	topico60	113.631424	counsel	191.4669	3.968800068	-5.606999874	-1.776679897
4544	topico60	56.795315	receipt	79.19974	4.157999992	-6.300499916	-2.117099953
1623	topico60	142.42397	psychologist	262.93326	3.877399921	-5.381100178	-1.677700138
5924	topico60	81.76494	clinical_practice	127.96602	4.042600155	-5.936100006	-1.944619942
623	topico60	513.8679	treatment	1585.6628	3.363699913	-4.09800005	-1.113320065
1195	topico60	179.81868	staff	428.90833	3.621200085	-5.147999763	-1.640319824
10279	topico60	78.13658	health_service	132.29765	3.963900089	-5.981500149	-2.003340054
4367	topico60	194.08571	psychology	494.59167	3.555099964	-5.071700096	-1.620980072
977	topico60	70.57596	best_practice	114.92925	4.002900124	-6.083300114	-2.048820019
2046	topico60	240.70692	training	964.7087	3.102299929	-4.856400013	-1.672920036
2560	topico60	195.38858	clinical	729.2878	3.173399925	-5.065000057	-1.769640064
118	topico60	98.88361	counseling	228.50716	3.652899981	-5.745999813	-1.986439896
5911	topico60	112.11611	guideline	296.26648	3.51880002	-5.620399952	-1.964719963
373	topico60	230.6323	intervention	2175.8948	2.246099949	-4.899099827	-2.041019917
357	topico60	172.38762	receive	1382.035	2.408900023	-5.190199852	-2.150559902
2332	topico60	121.917015	recommendation	618.0926	2.867199898	-5.536600113	-2.175080109
2769	topico60	145.11653	mental_health	1089.5483	2.474499941	-5.362400055	-2.227640057
199	topico60	171.37836	need	3162.0452	1.575399995	-5.196100235	-2.487500143
1720	topico60	113.77453	psychological	646.9912	2.752399921	-5.605700016	-2.262460041
3205	topico60	137.148	program	2354.5928	1.647400022	-5.418900013	-2.592379999
40	topico60	138.82079	provide	3516.8137	1.258399963	-5.406799793	-2.740719891
342	topico60	142.172	include	4920.135	0.946500003	-5.382900238	-2.851140141
763	topico60	121.52542	describe	2375.4634	1.517699957	-5.539800167	-2.716800117
3191	topico60	117.246475	population	1892.6528	1.709100008	-5.575699806	-2.661779881
170	topico60	116.58157	approach	2142.7732	1.579200029	-5.581399918	-2.717159939
485	topico60	116.358696	identify	3112.8503	1.20389998	-5.583300114	-2.868420076
16857	topico61	97.779526	hrqol	98.36845	3.909399986	-6.332399845	-2.235679913
22471	topico61	54.594685	had	55.33065	3.90199995	-6.915200233	-2.58832016
294	topico61	78.10861	personality_disorder	79.33853	3.899699926	-6.55700016	-2.374320126
15573	topico61	38.315216	psychiatric_symptom	38.92433	3.899600029	-7.269199848	-2.801679897
16940	topico61	35.81428	health_related_quality_life	36.405712	3.898999929	-7.336699963	-2.842420006
11261	topico61	93.10815	depressive	94.65872	3.898900032	-6.381299973	-2.269219971
11748	topico61	94.24008	psychiatric_disorder	95.82182	3.898699999	-6.369299889	-2.262099934
10965	topico61	64.670395	bpd	65.75609	3.898699999	-6.745800018	-2.488000011
8492	topico61	33.80396	functional_impairment	34.380802	3.898400068	-7.394499779	-2.87733984
2235	topico61	98.67582	inpatient	100.50303	3.897000074	-6.323299885	-2.235179901
34579	topico61	28.48832	metabolite	29.041744	3.896100044	-7.565599918	-2.980919933
11412	topico61	54.35103	comorbiditie	55.46266	3.895100117	-6.91960001	-2.593719959
2757	topico61	231.58806	psychopathology	236.37668	3.894900084	-5.470099926	-1.724099922
17110	topico61	57.345707	bipolar_disorder	58.65805	3.892699957	-6.866000175	-2.562520123
6867	topico61	33.48883	pds	34.27565	3.892100096	-7.403900146	-2.88550005
17003	topico61	61.70324	plasma	63.19578	3.891499996	-6.79279995	-2.519079971
14174	topico61	30.723593	chronic_stress	31.474756	3.891200066	-7.490099907	-2.937579918
12584	topico61	97.17728	qol	99.613434	3.890599966	-6.338600159	-2.246920109
